,Subject_all,MeanMVC_all,StrideTime_all,WalkingAmp_all,NumberofBursts_all,Autocov IQR,Dom Freq Val,Dom Freq Ratio,Spectral Entropy,Mean Cross Rate,RMS,Signal Entropy,Signal Kurtosis,Signal Mean,Signal Mean Absolute,Signal Range
231,6,0.00032383474413466296,1.0662567615509,2.4687650568686e-05,3,0.10364487886252494,0.003287899894114099,0.813119442048273,0.5361693302840935,0.047619047619047616,1.5699687376279055e-05,-9.961991809665966,5.274703287426332,2.2786643764283175e-05,2.2786643764283175e-05,9.747104802126356e-05
232,6,0.00032383474413466296,1.04005408287048,4.368216951334679e-05,4,0.1009845997026606,0.002611444701082596,0.7669290191720913,0.6103864781898336,0.04127579737335835,3.621955837138562e-05,-9.301342499037508,3.935425960477679,4.006721415277052e-05,4.006721415277052e-05,0.0001766210839739618
233,6,0.00032383474413466296,1.04474282264709,3.41556402859406e-05,2,0.13618494997499225,0.0031301412957822866,0.8541392988875316,0.5172443003834681,0.07677902621722846,2.0170966319907472e-05,-9.604032551249857,1.5769720291467193,3.0021869462344342e-05,3.0021869462344342e-05,0.00010694294075274688
234,6,0.00032383474413466296,1.03434133529663,3.02208261597638e-05,3,0.2144570065874356,0.0026026458808145383,0.7254668389386213,0.6263876339349104,0.052830188679245285,2.387888122610292e-05,-9.668066489703309,4.691933699416562,2.8126149353113232e-05,2.8126149353113232e-05,0.00012816870506147964
235,6,0.00032383474413466296,1.0593101978302,3.18610250401505e-05,3,0.09202639837100832,0.0018292496804519472,0.6106608201444714,0.7642996991899815,0.02214022140221402,3.424422392741707e-05,-9.71731419111764,16.740954030672487,2.6526004920818693e-05,2.6526004920818693e-05,0.0002545090199334977
236,6,0.00032383474413466296,1.02397513389587,3.2321685174043605e-05,6,0.1544716678415034,0.0027226457196290036,0.8659344620964239,0.5526847291036219,0.045714285714285714,2.2606524724674735e-05,-9.651630327682108,1.6587934071679076,2.8567322474724796e-05,2.8567322474724796e-05,0.0001135439027020467
237,6,0.00032383474413466296,1.05292224884033,2.63642643335088e-05,3,0.2138039814912937,0.0026908594766733326,0.8407512501810486,0.5626660147237292,0.04823747680890538,1.6829722207916373e-05,-9.975908190123576,4.7396508746658,2.0443216569779343e-05,2.0443216569779343e-05,0.00010172820282795331
238,6,0.00032383474413466296,1.05981492996216,2.39033161543328e-05,2,0.1574196624121713,0.00336326997008751,0.9412350330824333,0.4443183050014661,0.07749077490774908,1.251729754696516e-05,-10.022197827079175,1.6087428402017512,2.098492278679792e-05,2.098492278679792e-05,7.251660011865008e-05
239,6,0.00032383474413466296,1.01876187324524,2.9083570109848804e-05,4,0.27771444948832913,0.0027330035225409193,0.8607880757078434,0.5492090598719701,0.04980842911877394,1.884005687310975e-05,-9.844480467003383,3.3081339490177735,2.3897520142295597e-05,2.3897520142295597e-05,9.934577398650875e-05
240,6,0.00032383474413466296,1.01423358917236,2.7574834919283003e-05,3,0.20552790359036113,0.0028698961346072236,0.9160785238717211,0.4981518260567684,0.038535645472061654,1.5298700779423875e-05,-10.065959045991134,-0.6122858647351581,2.2058799102211256e-05,2.2058799102211256e-05,5.453555643851814e-05
241,6,0.00032383474413466296,1.02514719963074,2.5603575351753198e-05,5,0.2371817711808049,0.0030243440067327324,0.8996188320754078,0.48669825775645603,0.05714285714285714,1.520385288120225e-05,-9.951028091831134,2.026592910523994,2.1801339575873985e-05,2.1801339575873985e-05,8.602755137604132e-05
242,6,0.00032383474413466296,1.00849986076355,3.08736456365787e-05,3,0.27856882355924484,0.0028800195164494,0.9118644130637039,0.4901548281996833,0.05426356589147287,1.8901281995607808e-05,-9.691066950786205,0.44438867753870914,2.7412741401810304e-05,2.7412741401810304e-05,8.979013708819153e-05
243,6,0.00032383474413466296,0.9897480010986329,3.0602238471165506e-05,3,0.20874303805212063,0.0029429408744996817,0.8973861090087438,0.50988415409034,0.05917159763313609,1.7715127495775248e-05,-9.717941199198851,-0.28058607616739106,2.659264270554829e-05,2.659264270554829e-05,7.707156678346706e-05
244,6,0.00032383474413466296,1.01244711875916,2.7402780825478896e-05,5,0.18878441668126716,0.0030048416876925135,0.9024135648479479,0.4966928954575511,0.05009633911368015,1.627639865867633e-05,-9.87663798051816,0.5571714412000048,2.436796123278502e-05,2.436796123278502e-05,7.82207966773238e-05
245,6,0.00032383474413466296,0.99665379524231,2.29588307707078e-05,2,0.20208805687898246,0.0031077515600038724,0.8860491919164616,0.4814018606901462,0.058823529411764705,1.2742159603108505e-05,-10.130920708056776,1.3421126898325202,2.245997987272215e-05,2.245997987272215e-05,5.8103177653685487e-05
246,6,0.00032383474413466296,0.9905765056610111,2.75081470419802e-05,3,0.16409135058638263,0.0030176581830510907,0.870588690847154,0.5123543494520503,0.05128205128205128,1.4637013893500283e-05,-9.886453165373803,0.8266888426024721,2.4831678712376865e-05,2.4831678712376865e-05,7.349699883534465e-05
247,7,0.000315633589108719,1.1706686019897499,2.7558307980956895e-05,3,0.1875690751644839,0.003275406642812378,0.7573963386286192,0.5544921535336167,0.03166666666666667,1.9970460438664918e-05,-9.738043956379071,1.5618324130999008,2.761046709518855e-05,2.761046709518855e-05,0.00011820813424194797
248,7,0.000315633589108719,0.9642052650451659,2.31989408413925e-05,3,0.15723976958546595,0.0026936785462666375,0.7202834041846036,0.5919424729010156,0.028397565922920892,1.7885415926854792e-05,-9.882718266638985,5.751332170862993,2.2977722262985213e-05,2.2977722262985213e-05,0.00011636205727802328
249,7,0.000315633589108719,0.940534591674805,2.9114443972848302e-05,5,0.19242129743812408,0.002212528528531225,0.787975048042648,0.6231207540836228,0.01867219917012448,2.379584468609991e-05,-9.801770159970376,1.186224228492149,2.6170717548161766e-05,2.6170717548161766e-05,0.00010987064570500587
250,7,0.000315633589108719,1.02383780479431,2.8211692334413898e-05,2,0.1633221436660553,0.002733504064520728,0.855659919534116,0.5361504656323466,0.026717557251908396,2.081981356669028e-05,-9.69486410706382,2.1155591345385876,2.7132451115922172e-05,2.7132451115922172e-05,0.00011141472204856376
251,7,0.000315633589108719,0.9941494464874271,2.4784933531258605e-05,4,0.26852867196286734,0.002375160723553798,0.8188847863874118,0.5846218174394691,0.04518664047151277,1.922660118684277e-05,-9.874369742589623,3.0196721826687636,2.1826433966932597e-05,2.1826433966932597e-05,0.00010082459246156694
252,7,0.000315633589108719,1.0811250209808299,2.69403949006026e-05,1,0.23907180288727142,0.0029611663857924664,0.890380398233623,0.5234886094444686,0.04512635379061372,1.9463423697137674e-05,-9.730098615985627,1.4953858898653234,2.7024973886712157e-05,2.7024973886712157e-05,9.596188285832472e-05
253,7,0.000315633589108719,1.11121511459351,2.85008112829156e-05,5,0.18762831212816475,0.002795304203265741,0.7759383273560093,0.5970410307110652,0.033391915641476276,1.9849195076869246e-05,-9.750404611787385,0.4792607548723349,2.364095786264133e-05,2.364095786264133e-05,9.572446173808689e-05
254,7,0.000315633589108719,0.970736742019653,3.1857770199893395e-05,3,0.14634649876716543,0.001946362229879836,0.7520886877751823,0.6765510415529318,0.026156941649899398,3.214835894654107e-05,-9.611046601601421,6.315802095392614,2.9604391596181463e-05,2.9604391596181463e-05,0.00020116465408834752
255,7,0.000315633589108719,1.09200859069824,2.5098887712464104e-05,4,0.1445215526101544,0.00244346059726787,0.8799372405118904,0.5672708027983044,0.01967799642218247,1.889900355272586e-05,-10.011546288318545,3.146691189052498,2.0008102676284337e-05,2.0008102676284337e-05,0.00010567727370595497
256,7,0.000315633589108719,1.0781102180481,2.0182831494418102e-05,5,0.2616268502142595,0.0025655737650078577,0.8297852828612249,0.5812960750229932,0.02717391304347826,1.4498523454473783e-05,-10.277174174522044,1.4503775831532302,1.6384893054050626e-05,1.6384893054050626e-05,7.235770646207634e-05
257,7,0.000315633589108719,1.07235288619995,2.3593126773877802e-05,5,0.12413001005247884,0.002534419647116378,0.8986611247930728,0.5417910053661328,0.0273224043715847,1.6264284805450168e-05,-10.216454950117322,2.064157664241641,1.8073728715383542e-05,1.8073728715383542e-05,8.273138297900762e-05
258,7,0.000315633589108719,1.06640195846558,2.94729842253026e-05,3,0.09932433623543169,0.0017666094288455703,0.632640407957791,0.7635761065120705,0.040293040293040296,3.199776590380609e-05,-9.739366738678305,9.465995108658813,2.5512859780968073e-05,2.5512859780968073e-05,0.00017456690975563188
259,7,0.000315633589108719,1.13550782203674,2.50670518427483e-05,5,0.22155541525995065,0.0024789773928133173,0.8156360885759615,0.6129160172081787,0.01549053356282272,2.039732228415737e-05,-9.93561366654753,3.1943813752368966,2.1711038397537373e-05,2.1711038397537373e-05,0.00010647532740228768
260,7,0.000315633589108719,1.13634824752808,2.8950293315321002e-05,6,0.14220675047458473,0.002850298877737824,0.7674398756086765,0.5983622627905612,0.058419243986254296,2.268291336909357e-05,-9.684067122997268,3.4323415317090618,2.6035675961375318e-05,2.6035675961375318e-05,0.00012300044343183504
261,7,0.000315633589108719,1.0828890800476099,3.1135551868337296e-05,4,0.2991101538473342,0.002945195990004763,0.8238740725504303,0.5368591914706354,0.03783783783783784,2.208201326064247e-05,-9.648712883554568,-0.5846137095074089,2.9041832757046276e-05,2.9041832757046276e-05,9.178326141327528e-05
262,7,0.000315633589108719,0.9471476078033451,3.7769792101469895e-05,6,0.09288850443762277,0.0014613533294019479,0.6498028540750064,0.7701469224094355,0.03505154639175258,4.673320713046123e-05,-9.545707086564459,12.53917172511467,3.3143508976517573e-05,3.3143508976517573e-05,0.00031337469136750377
263,7,0.000315633589108719,1.12512755393982,2.95404708523755e-05,4,0.15275919782839464,0.003163609785483377,0.8870015806432836,0.5075943586267502,0.043402777777777776,2.0235829562170397e-05,-9.693788671913673,-0.4770987124675754,2.8075671644760274e-05,2.8075671644760274e-05,8.267920289372389e-05
264,7,0.000315633589108719,0.9655945301055909,2.95491913098659e-05,5,0.11878016480504726,0.002233034714846896,0.7485670161234195,0.6469327419926804,0.022267206477732792,2.2173067947675094e-05,-9.782699733888778,3.329944802142167,2.433004492409883e-05,2.433004492409883e-05,0.00012341642829044204
265,7,0.000315633589108719,1.1264002323150601,2.28747611593784e-05,2,0.17563281140716047,0.0026882404762709265,0.7729820794043255,0.5907184971617492,0.029462738301559793,1.768641964928519e-05,-9.96136452081002,2.255934158639718,2.0342269890205327e-05,2.0342269890205327e-05,8.714780472816315e-05
266,7,0.000315633589108719,0.9323375225067142,2.1615742563312697e-05,4,0.22475073373299065,0.0021394538655496813,0.717825333945894,0.6283333659520433,0.014675052410901468,1.7601017562280467e-05,-10.101440793369123,3.8470300075919157,1.849476040190289e-05,1.849476040190289e-05,9.35999632163885e-05
267,7,0.000315633589108719,1.05471849441528,2.42633460411013e-05,5,0.2332942090011934,0.0027260067527489903,0.8937714370185499,0.5210771349898375,0.044444444444444446,1.6175108506049682e-05,-9.996875739750196,-0.027410787567948347,2.1009328207063054e-05,2.1009328207063054e-05,7.285192472744053e-05
268,7,0.000315633589108719,1.0528848171234102,2.40430800391552e-05,3,0.24937212724976016,0.0029599676584289433,0.8110649112868145,0.5103394099937,0.04823747680890538,1.5545946083379554e-05,-9.947033234314722,1.0977223575871848,2.1457239459027363e-05,2.1457239459027363e-05,7.699158853176774e-05
269,7,0.000315633589108719,1.2406544685363798,3.2357884525408696e-05,3,0.13386170109334342,0.0035362032568633803,0.791270546929436,0.5406598639694198,0.0330188679245283,2.317147861177646e-05,-9.54321499191039,1.601915492756289,3.1217907698127276e-05,3.1217907698127276e-05,0.00012305602705799573
270,7,0.000315633589108719,0.97395920753479,2.5498394300366198e-05,1,0.11197832830930807,0.0024895447223797205,0.7040671184645566,0.6245758287953226,0.040160642570281124,2.158624533423097e-05,-9.801906329827471,0.6072689634210939,2.61730298744976e-05,2.61730298744976e-05,9.6816287937832e-05
271,7,0.000315633589108719,1.05458760261536,3.17927902732271e-05,2,0.1415790789412825,0.0025954737466188293,0.6333738658243132,0.6257982021015027,0.025925925925925925,2.5159479761003793e-05,-9.60890003806487,3.3984867307343656,2.8487189267338456e-05,2.8487189267338456e-05,0.00014446047439824395
272,7,0.000315633589108719,1.01660013198853,2.69594393550232e-05,2,0.2482319521207934,0.002678162505562002,0.7157042419174037,0.6038992206231855,0.02111324376199616,2.0447950606439887e-05,-9.776693351564193,0.6969921393363614,2.606386649376182e-05,2.606386649376182e-05,9.354944500340693e-05
273,7,0.000315633589108719,0.9157321453094479,2.65920996312286e-05,2,0.17742164492866386,0.0022689049771580936,0.7395808045189602,0.6322398330575955,0.042643923240938165,2.0895494012293477e-05,-9.751079491860816,1.9571431168163924,2.4295909983956115e-05,2.4295909983956115e-05,0.00010535285987418407
274,7,0.000315633589108719,1.04779195785522,3.31504455279791e-05,4,0.16512260163592388,0.002249930660977726,0.6850067837706182,0.6564341548966944,0.022388059701492536,2.5860332281571114e-05,-9.723629837999203,4.127288222768755,2.5317431177001555e-05,2.5317431177001555e-05,0.0001533487999147791
275,7,0.000315633589108719,1.04514408111572,2.4559055393605803e-05,4,0.2501875307610153,0.0025444247074023173,0.8330057915744001,0.5732105424267053,0.026168224299065422,1.8052068796585446e-05,-9.922891548521392,1.5754467237962881,2.1703440261008963e-05,2.1703440261008963e-05,9.649746602646009e-05
276,7,0.000315633589108719,1.07849931716919,3.39989684756745e-05,5,0.3143320531619469,0.002473727834202607,0.8335702218011862,0.5773195411731209,0.021739130434782608,2.3237862354673294e-05,-9.869003279583245,0.2897157320285064,2.5996939063277026e-05,2.5996939063277026e-05,0.00010782726497840506
277,7,0.000315633589108719,1.0359032154083299,2.76618900570406e-05,6,0.13445185640446264,0.0025449079824921496,0.7766327347426359,0.597559814501527,0.03389830508474576,2.2262572778592085e-05,-9.731075775981438,4.940741032461562,2.517213953568621e-05,2.517213953568621e-05,0.000142690647950134
278,7,0.000315633589108719,1.16274738311768,2.70019614925619e-05,4,0.15506296707661332,0.003098908807350529,0.7551570691824273,0.569103458846787,0.03361344537815126,1.9482047189832202e-05,-9.87735606161084,0.4175542591670811,2.478636738990554e-05,2.478636738990554e-05,9.014341122812708e-05
279,7,0.000315633589108719,0.9492700099945072,2.7030421560614898e-05,3,0.303182579254366,0.002252451506733899,0.7474435812074214,0.6045692557899169,0.026748971193415638,2.1263053254692905e-05,-9.86293203961498,0.6258098963153249,2.404922434521834e-05,2.404922434521834e-05,9.501385574593847e-05
280,7,0.000315633589108719,1.13307189941406,3.5013507376137705e-05,4,0.14079593772434257,0.002888951796218901,0.7511602043202787,0.5980450133535166,0.05344827586206897,2.8064866461935547e-05,-9.470057184541512,3.6797215336563065,3.262933421524749e-05,3.262933421524749e-05,0.00016126672614575702
281,7,0.000315633589108719,1.06303977966309,2.94824210568682e-05,4,0.20437686850765568,0.0026175151789693324,0.699101340287591,0.6123397697612661,0.03302752293577982,2.2804417449100986e-05,-9.647647238388148,5.024335630057291,2.6933085108496783e-05,2.6933085108496783e-05,0.00013272414126562832
282,8,0.000152753904416322,1.02639722824097,2.15172806562145e-05,4,0.15083315274426318,0.0029834710641699802,0.8486240428669302,0.5288726992519072,0.045714285714285714,8.906079614414371e-06,-10.614343315250666,3.0942863959041675,1.2698017696894408e-05,1.2698017696894408e-05,5.003063380704555e-05
283,8,0.000152753904416322,1.0353097915649399,2.8863384426619103e-05,7,0.14613151552282316,0.0025439802100549152,0.8221479813471481,0.5862321467592333,0.030131826741996232,1.5676827011161136e-05,-10.1647273488167,4.468661015902325,1.818200510489951e-05,1.818200510489951e-05,8.78392576228961e-05
284,8,0.000152753904416322,1.05131340026855,2.26658990445619e-05,6,0.12697234385006786,0.003022974210866112,0.8292474995501867,0.5335999228666843,0.02973977695167286,9.673105272194516e-06,-10.595029197684335,2.917164515904634,1.4328617273319287e-05,1.4328617273319287e-05,5.126913699289366e-05
285,8,0.000152753904416322,1.0909719467163101,2.2982501257588603e-05,7,0.17194465537299303,0.0031275298630158,0.8450384851330383,0.5238109937546512,0.02867383512544803,1.1000063387938209e-05,-10.441707506947088,2.715055589734921,1.5686007468586386e-05,1.5686007468586386e-05,5.315369080683184e-05
286,8,0.000152753904416322,1.04506611824036,2.53725211133632e-05,4,0.18958167951307525,0.002995098293168847,0.7733694609489411,0.5468372590502748,0.022429906542056073,1.19346006715131e-05,-10.261489077178277,1.5015651768165208,1.6550827628179056e-05,1.6550827628179056e-05,6.170266944861136e-05
287,8,0.000152753904416322,0.9630014896392819,2.66804727468349e-05,3,0.16749484792497388,0.0025630502565546416,0.7156865055272946,0.6175541104689568,0.020242914979757085,1.168630632452783e-05,-10.504090550194523,3.713718398062557,1.3894593618261888e-05,1.3894593618261888e-05,6.027342862508054e-05
288,8,0.000152753904416322,1.01722478866577,2.88960111146333e-05,2,0.25124890276834366,0.002466032685133756,0.8070650953311029,0.600321240673545,0.025,1.2902919697074964e-05,-10.389136374035834,1.4238682540376528,1.4646381262675861e-05,1.4646381262675861e-05,5.7538089465087916e-05
289,8,0.000152753904416322,1.02856469154358,2.45263971620648e-05,4,0.12653353402221273,0.0025128736220201803,0.8480513637979243,0.5760109409644699,0.03415559772296015,1.2249717828994471e-05,-10.491587152960976,3.15456809761543,1.424112266558072e-05,1.424112266558072e-05,5.9265345402517585e-05
290,8,0.000152753904416322,1.03913402557373,2.53773336167855e-05,3,0.27030079934743073,0.002898237818830922,0.8534855027205137,0.5361380132804908,0.02443609022556391,1.0418128439275978e-05,-10.449419890491823,1.3155348729346148,1.4556621247594449e-05,1.4556621247594449e-05,5.1478013450166623e-05
291,8,0.000152753904416322,1.0186233520507801,2.3842541445938198e-05,3,0.17007504320455435,0.00293594231097949,0.8156279118746598,0.5538399983168447,0.02681992337164751,9.865021895598142e-06,-10.528688031210226,1.1391773448061562,1.4066266850022258e-05,1.4066266850022258e-05,4.27280486804487e-05
292,8,0.000152753904416322,0.9877974987030029,3.0336396038219897e-05,4,0.3042393484201459,0.0025858887347285863,0.8507120147384647,0.5484622344207534,0.03762376237623762,1.5566832847644616e-05,-10.147171549126279,2.7174588238011106,1.85734363171231e-05,1.85734363171231e-05,8.683532533520041e-05
293,8,0.000152753904416322,1.03456902503967,2.31377003211415e-05,4,0.15592822651711036,0.003025613689220203,0.8783120522037658,0.5164140785207014,0.03207547169811321,1.0436287571723683e-05,-10.362330172904576,3.43582950906879,1.519694224828955e-05,1.519694224828955e-05,6.031343671324391e-05
294,8,0.000152753904416322,1.01775908470154,2.62926074183567e-05,3,0.24976761157834484,0.002683521237072424,0.8235430783411283,0.5602943917164493,0.02111324376199616,1.0791570107271046e-05,-10.487512115825144,0.16599885248097834,1.4424736118286555e-05,1.4424736118286555e-05,4.247940767021805e-05
295,8,0.000152753904416322,1.0407190322876,2.5681950802788502e-05,3,0.2775503951490396,0.0027704973842660806,0.8630499233952036,0.537553867955721,0.0225140712945591,1.218160425458205e-05,-10.26045452060054,1.3972690904824887,1.5909928793629263e-05,1.5909928793629263e-05,6.157176486712542e-05
296,8,0.000152753904416322,1.04211378097534,2.5260768722374498e-05,3,0.2066291941097802,0.002791187688299017,0.8303525300407985,0.5548546117403426,0.028089887640449437,1.1261593687766992e-05,-10.429127913218672,2.350130388567453,1.5138924552233532e-05,1.5138924552233532e-05,6.159925553581961e-05
297,8,0.000152753904416322,1.0443274974823,2.9724351861300203e-05,2,0.23204777556200057,0.0026544308092147717,0.813779607423868,0.5811587514076857,0.0056179775280898875,1.3029627842420653e-05,-10.315786773776514,3.196660799759398,1.6217868738453642e-05,1.6217868738453642e-05,7.2611482084988e-05
298,8,0.000152753904416322,1.04027009010315,2.51322100886875e-05,3,0.17998914313791342,0.0028175654769494775,0.852431575762017,0.550088915191985,0.03189493433395872,1.1739885762030197e-05,-10.40324993215692,4.630027826390534,1.4653069445617282e-05,1.4653069445617282e-05,6.791392989375074e-05
299,8,0.000152753904416322,0.999731302261353,2.8180537103747997e-05,3,0.19121548672979657,0.002554022428283035,0.7777400041423765,0.5992536891369333,0.021484375,1.3041570176874423e-05,-10.336630767752283,3.732121640838577,1.5207734949605547e-05,1.5207734949605547e-05,7.022708871544245e-05
300,8,0.000152753904416322,1.0250167846679699,2.57644925539083e-05,4,0.22064461227612947,0.0027250342373531904,0.8300815526629275,0.5634735421581976,0.022900763358778626,1.1153022680062626e-05,-10.390273729167433,2.223739450844856,1.4663654705257571e-05,1.4663654705257571e-05,5.6520581450338026e-05
301,8,0.000152753904416322,1.01531720161438,2.40077277745261e-05,2,0.19111663501602433,0.002772461539698466,0.8799676045037399,0.5272442165269915,0.04038461538461539,9.89690926537457e-06,-10.548392981896953,1.7152603026210516,1.3513758357809625e-05,1.3513758357809625e-05,5.06769349309872e-05
302,8,0.000152753904416322,0.9908833503723141,2.68812059772004e-05,2,0.208231272164288,0.0025255474592048026,0.8358171442695341,0.5822189645297792,0.027559055118110236,1.1880759152153585e-05,-10.465145447093672,2.0514467118438846,1.4635281117011725e-05,1.4635281117011725e-05,5.8724359452778444e-05
303,8,0.000152753904416322,1.07889771461487,2.62543577625006e-05,3,0.23433750506431938,0.002915384800124403,0.7918289991951173,0.5516432188256959,0.02717391304347826,1.2252860792676356e-05,-10.30165838392786,0.8196046610247802,1.6406063249827368e-05,1.6406063249827368e-05,5.946720065906748e-05
304,8,0.000152753904416322,0.971893310546875,2.65383179259174e-05,5,0.19223190704699902,0.002556480065635926,0.745924475629055,0.6099653157415024,0.024096385542168676,1.2331582333509672e-05,-10.449726935233302,2.84786169287643,1.44552329188655e-05,1.44552329188655e-05,6.425238399688997e-05
305,8,0.000152753904416322,0.941292762756348,2.7623961376157396e-05,4,0.16344260551028786,0.0031004406521919193,0.8610134368128631,0.46769593833688233,0.043568464730290454,1.3134141051185243e-05,-9.956055379393181,-0.5844990617104164,2.3610590299744025e-05,2.3610590299744025e-05,5.70182510843256e-05
306,8,0.000152753904416322,1.06673526763916,1.88764849105172e-05,8,0.1548520117353519,0.0037018254469909128,0.901308916969095,0.4329752597608596,0.07692307692307693,7.07295327502528e-06,-10.64866493905579,1.0045351364564592,1.685123575246649e-05,1.685123575246649e-05,3.762398292630835e-05
307,8,0.000152753904416322,1.0857367515564,2.5135248524703698e-05,5,0.1813038751535838,0.002856668239887372,0.7691820605084665,0.574836241234228,0.019784172661870502,1.2391092815222891e-05,-10.281732753655294,3.2380416318221164,1.6304319816274926e-05,1.6304319816274926e-05,6.636573219252115e-05
308,8,0.000152753904416322,0.912456035614014,2.6621308827097302e-05,2,0.21141486615416571,0.0023111512239025194,0.7497765081664268,0.61053890022391,0.014989293361884369,1.144279848158846e-05,-10.573418721766151,5.239585269237189,1.3447913593063909e-05,1.3447913593063909e-05,6.560272899863487e-05
309,8,0.000152753904416322,1.12980818748474,2.7321583187484698e-05,5,0.16098027240973245,0.0030236295617817465,0.767631373151476,0.5753367553932978,0.0328719723183391,1.3502840261847511e-05,-10.189812133906264,1.5140654024150857,1.705926976958419e-05,1.705926976958419e-05,7.003327336894784e-05
310,8,0.000152753904416322,0.892593622207642,2.6646325721282603e-05,3,0.16827948742355345,0.0022939838429813977,0.7132539420587384,0.6310084986452849,0.03282275711159737,1.1717433298956463e-05,-10.491991431742292,3.108388735100192,1.4584707927048914e-05,1.4584707927048914e-05,5.7565071718221106e-05
311,8,0.000152753904416322,1.06945586204529,2.12881764485691e-05,6,0.2573312751177458,0.0030470163747584153,0.8356112036271852,0.5266367009249134,0.03832116788321168,9.368160603322104e-06,-10.520606384459743,0.5940141173813664,1.3487059323493427e-05,1.3487059323493427e-05,4.1627784653294846e-05
312,8,0.000152753904416322,1.0156221389770501,2.56290887278972e-05,6,0.21732155983077353,0.002742811025868039,0.746875372200983,0.5778568604331732,0.038461538461538464,1.2572182731743478e-05,-10.267233643836933,3.036791946548636,1.616563537229878e-05,1.616563537229878e-05,7.37561956906086e-05
313,8,0.000152753904416322,0.9331600666046139,2.68042534062536e-05,2,0.31780125577899443,0.0024186225706175853,0.7971399846982565,0.5726029783592552,0.01882845188284519,1.1800916529028855e-05,-10.416392086406333,1.0614029409178416,1.4475058064400984e-05,1.4475058064400984e-05,5.299318817312033e-05
314,8,0.000152753904416322,1.0428512096405,2.6586394015324697e-05,3,0.24839706437874037,0.0026625813442758663,0.8235023686629919,0.5591663994199758,0.024344569288389514,1.2943855366826993e-05,-10.274702415007445,0.7676195325186002,1.6128241006900786e-05,1.6128241006900786e-05,5.730624239477807e-05
315,8,0.000152753904416322,1.09246730804443,2.49174727202649e-05,4,0.23545679706787598,0.0030577810432916184,0.762507802143627,0.5609972905268261,0.016100178890876567,1.0526559041088258e-05,-10.508583392513149,0.6068737290121313,1.5195972404880427e-05,1.5195972404880427e-05,4.698659480440926e-05
316,8,0.000152753904416322,0.900997161865234,2.59678602085668e-05,2,0.2740013117527582,0.002288087984829333,0.763480352588968,0.603150364764195,0.021691973969631236,1.1836923000415474e-05,-10.438030937231575,3.387422362371728,1.4870320778188266e-05,1.4870320778188266e-05,6.038993332809896e-05
317,8,0.000152753904416322,1.1052973270416298,2.58929245643031e-05,5,0.18897968697315753,0.0028275123408870294,0.7527957104918569,0.5988900175201712,0.019434628975265017,1.5656139348864547e-05,-10.115918897533843,7.678605720796911,1.851095061783693e-05,1.851095061783693e-05,0.00010253036309882943
318,8,0.000152753904416322,0.989606380462646,2.5386004728395302e-05,4,0.23997554009961966,0.0029177791342988807,0.7294474134519703,0.5658959527820525,0.023668639053254437,1.1871514233158141e-05,-10.34135905935432,1.2882575520617063,1.5953437885713584e-05,1.5953437885713584e-05,5.3652800453147376e-05
319,8,0.000152753904416322,0.920844793319702,3.12879724003765e-05,3,0.1944365653390209,0.0019928531487086575,0.6877142390942843,0.6673340180032734,0.016985138004246284,1.714764810758536e-05,-10.208375875695696,6.662820121327609,1.6361635849364055e-05,1.6361635849364055e-05,9.721973883303516e-05
320,8,0.000152753904416322,1.0658535957336401,3.05531666645522e-05,4,0.22422681158004143,0.0027291743754958306,0.7646455611180933,0.5891537524293295,0.031135531135531136,1.6234739341825762e-05,-9.991680074090189,1.0279516686815295,1.9503886023822693e-05,1.9503886023822693e-05,7.723601387289959e-05
321,8,0.000152753904416322,0.9279105663299559,2.64771816388972e-05,4,0.2730030099571747,0.00251243259109769,0.7837997064011802,0.5919387995157409,0.02526315789473684,1.1371407572156722e-05,-10.40417519446007,1.4939627101848796,1.4297347061251871e-05,1.4297347061251871e-05,5.5314099173963854e-05
322,8,0.000152753904416322,1.0904617309570301,2.1401437316861398e-05,4,0.21317455906308827,0.0031060529786719948,0.7706356224144699,0.5578325251552204,0.03942652329749104,1.0091791202988418e-05,-10.479641447354995,2.742382088884521,1.3378496113260926e-05,1.3378496113260926e-05,5.4574171931475055e-05
323,8,0.000152753904416322,0.960249662399292,2.9350862456752898e-05,4,0.26081995111621603,0.002457064243768364,0.7410468990921114,0.6022128657972416,0.026422764227642278,1.407148251560127e-05,-10.362209881163647,3.0715556788790597,1.585435622763273e-05,1.585435622763273e-05,7.470415366421949e-05
324,8,0.000152753904416322,1.0725924968719498,2.27465483356809e-05,3,0.21907647709707972,0.003214534170787747,0.8125433896626293,0.5235441383333423,0.023679417122040074,9.480286469632735e-06,-10.421508902126916,1.2493820861520497,1.4730431295605307e-05,1.4730431295605307e-05,5.175125606128712e-05
325,8,0.000152753904416322,0.9208118915557858,2.4717146968180302e-05,3,0.27996283983155246,0.0024938056217351195,0.8042900341744339,0.5632794352161274,0.02754237288135593,1.0061207592598928e-05,-10.580603655126302,1.1105053198716988,1.321167089326344e-05,1.321167089326344e-05,4.32626581648191e-05
326,8,0.000152753904416322,1.0221524238586401,2.51646991760978e-05,4,0.21711584425632935,0.0026486692399615656,0.8699797208970033,0.5415862359017817,0.028680688336520075,1.172879674907748e-05,-10.361909067009995,2.2390996116446695,1.4804531419291038e-05,1.4804531419291038e-05,5.578601079888049e-05
